names,scores,logfoldchanges,pvals,pvals_adj,comparison,-log10_padj
SEPTIN8,47.973694,-2.392459,0.0,0.0,R_Post_vs_NR_Post,100.0
NRP2,47.948833,,0.0,0.0,R_Post_vs_NR_Post,100.0
NUTF2,47.92873,-0.8320544,0.0,0.0,R_Post_vs_NR_Post,100.0
TCF7L2,47.854515,-2.9804685,0.0,0.0,R_Post_vs_NR_Post,100.0
ITGBL1,47.624603,,0.0,0.0,R_Post_vs_NR_Post,100.0
ALDH3B1,47.597984,-0.43019786,0.0,0.0,R_Post_vs_NR_Post,100.0
ADAM19,47.591183,-0.5411982,0.0,0.0,R_Post_vs_NR_Post,100.0
ASAH1,47.58186,0.09400377,0.0,0.0,R_Post_vs_NR_Post,100.0
GCNT3,47.58165,-3.0174747,0.0,0.0,R_Post_vs_NR_Post,100.0
PLAAT3,47.564873,,0.0,0.0,R_Post_vs_NR_Post,100.0
ANXA3,47.500153,,0.0,0.0,R_Post_vs_NR_Post,100.0
TWF2,47.483376,,0.0,0.0,R_Post_vs_NR_Post,100.0
NUMA1,47.404114,0.16116366,0.0,0.0,R_Post_vs_NR_Post,100.0
TSTA3,47.37736,,0.0,0.0,R_Post_vs_NR_Post,100.0
LRRC32,47.331253,,0.0,0.0,R_Post_vs_NR_Post,100.0
ADAMTS2,47.27651,,0.0,0.0,R_Post_vs_NR_Post,100.0
TRIO,47.224915,0.15626113,0.0,0.0,R_Post_vs_NR_Post,100.0
FAM107B,47.17118,,0.0,0.0,R_Post_vs_NR_Post,100.0
PGM1,47.12112,,0.0,0.0,R_Post_vs_NR_Post,100.0
OAF,47.108334,,0.0,0.0,R_Post_vs_NR_Post,100.0
CRIM1,47.07266,,0.0,0.0,R_Post_vs_NR_Post,100.0
SEMA3C,47.068207,,0.0,0.0,R_Post_vs_NR_Post,100.0
NEDD8,46.94446,5.037023,0.0,0.0,R_Post_vs_NR_Post,100.0
IQSEC1,46.879303,-0.641692,0.0,0.0,R_Post_vs_NR_Post,100.0
NENF,46.859524,,0.0,0.0,R_Post_vs_NR_Post,100.0
CCPG1,46.850487,,0.0,0.0,R_Post_vs_NR_Post,100.0
SRPX2,46.829277,1.4167663,0.0,0.0,R_Post_vs_NR_Post,100.0
TNFRSF14,46.81814,,0.0,0.0,R_Post_vs_NR_Post,100.0
LBH,46.781048,,0.0,0.0,R_Post_vs_NR_Post,100.0
AXL,46.73807,,0.0,0.0,R_Post_vs_NR_Post,100.0
APOD,46.695824,,0.0,0.0,R_Post_vs_NR_Post,100.0
TMEM238,46.689423,,0.0,0.0,R_Post_vs_NR_Post,100.0
MPZL2,46.51724,2.2246873,0.0,0.0,R_Post_vs_NR_Post,100.0
SP110,46.437214,5.291462,0.0,0.0,R_Post_vs_NR_Post,100.0
BZW1,46.30911,21.059793,0.0,0.0,R_Post_vs_NR_Post,100.0
LTBP4,46.291454,,0.0,0.0,R_Post_vs_NR_Post,100.0
BET1L,46.20663,,0.0,0.0,R_Post_vs_NR_Post,100.0
CCDC9B,46.168663,-0.95225185,0.0,0.0,R_Post_vs_NR_Post,100.0
PAM,46.13081,,0.0,0.0,R_Post_vs_NR_Post,100.0
CREB3L1,46.03047,,0.0,0.0,R_Post_vs_NR_Post,100.0
DUSP4,46.004467,,0.0,0.0,R_Post_vs_NR_Post,100.0
PARP14,45.98769,,0.0,0.0,R_Post_vs_NR_Post,100.0
YPEL3,45.962753,,0.0,0.0,R_Post_vs_NR_Post,100.0
C9orf16,45.811398,-0.8930364,0.0,0.0,R_Post_vs_NR_Post,100.0
TMEM248,45.783134,-0.062282953,0.0,0.0,R_Post_vs_NR_Post,100.0
PLOD2,45.747345,,0.0,0.0,R_Post_vs_NR_Post,100.0
ERGIC1,45.645935,-4.1240325,0.0,0.0,R_Post_vs_NR_Post,100.0
TNFAIP2,45.628605,,0.0,0.0,R_Post_vs_NR_Post,100.0
ECHS1,45.58592,,0.0,0.0,R_Post_vs_NR_Post,100.0
AKT2,45.54665,1.7770039,0.0,0.0,R_Post_vs_NR_Post,100.0
WIPF1,45.521046,2.928027,0.0,0.0,R_Post_vs_NR_Post,100.0
PRAM1,45.51298,1.4472138,0.0,0.0,R_Post_vs_NR_Post,100.0
KIF13B,45.454853,,0.0,0.0,R_Post_vs_NR_Post,100.0
TSEN15,45.41853,1.5266353,0.0,0.0,R_Post_vs_NR_Post,100.0
ENC1,45.413063,,0.0,0.0,R_Post_vs_NR_Post,100.0
DDX24,45.407272,,0.0,0.0,R_Post_vs_NR_Post,100.0
SEC61A1,45.405632,0.62776035,0.0,0.0,R_Post_vs_NR_Post,100.0
PLXDC2,45.389866,,0.0,0.0,R_Post_vs_NR_Post,100.0
KIF18B,45.371597,1.0711741,0.0,0.0,R_Post_vs_NR_Post,100.0
CTSK,45.296368,,0.0,0.0,R_Post_vs_NR_Post,100.0
MAGED1,45.116463,-0.9763616,0.0,0.0,R_Post_vs_NR_Post,100.0
AP1S3,45.031796,,0.0,0.0,R_Post_vs_NR_Post,100.0
PLXND1,45.02396,,0.0,0.0,R_Post_vs_NR_Post,100.0
EEF1E1,45.006363,4.3623962,0.0,0.0,R_Post_vs_NR_Post,100.0
KIAA1217,44.990215,,0.0,0.0,R_Post_vs_NR_Post,100.0
ARRDC1,44.87564,1.5727797,0.0,0.0,R_Post_vs_NR_Post,100.0
GNPNAT1,44.83561,1.6745443,0.0,0.0,R_Post_vs_NR_Post,100.0
SOX9,44.705406,0.37727186,0.0,0.0,R_Post_vs_NR_Post,100.0
TMC7,44.69355,1.8366413,0.0,0.0,R_Post_vs_NR_Post,100.0
ATF6B,44.67323,,0.0,0.0,R_Post_vs_NR_Post,100.0
PLSCR1,44.673016,,0.0,0.0,R_Post_vs_NR_Post,100.0
PFKFB4,44.523724,1.2090977,0.0,0.0,R_Post_vs_NR_Post,100.0
NAA50,44.51546,6.4724307,0.0,0.0,R_Post_vs_NR_Post,100.0
NBEAL2,44.43162,1.7256985,0.0,0.0,R_Post_vs_NR_Post,100.0
ADAM8,44.42608,,0.0,0.0,R_Post_vs_NR_Post,100.0
VPS16,44.38371,4.292457,0.0,0.0,R_Post_vs_NR_Post,100.0
TRIP10,44.295074,-1.1297369,0.0,0.0,R_Post_vs_NR_Post,100.0
POLD4,44.234634,,0.0,0.0,R_Post_vs_NR_Post,100.0
CUL9,44.177155,,0.0,0.0,R_Post_vs_NR_Post,100.0
EIF3I,44.150063,,0.0,0.0,R_Post_vs_NR_Post,100.0
NET1,44.14945,,0.0,0.0,R_Post_vs_NR_Post,100.0
COTL1,44.145397,,0.0,0.0,R_Post_vs_NR_Post,100.0
COL10A1,44.140945,,0.0,0.0,R_Post_vs_NR_Post,100.0
SPOPL,44.135654,,0.0,0.0,R_Post_vs_NR_Post,100.0
FAM192A,44.108997,1.1556237,0.0,0.0,R_Post_vs_NR_Post,100.0
CCNH,44.106438,25.476831,0.0,0.0,R_Post_vs_NR_Post,100.0
NGDN,44.084213,23.427076,0.0,0.0,R_Post_vs_NR_Post,100.0
QRSL1,44.06073,23.061907,0.0,0.0,R_Post_vs_NR_Post,100.0
FAAH,44.04166,3.2433457,0.0,0.0,R_Post_vs_NR_Post,100.0
PHLDB1,44.020046,,0.0,0.0,R_Post_vs_NR_Post,100.0
RAD51D,43.992016,,0.0,0.0,R_Post_vs_NR_Post,100.0
MIGA2,43.974724,,0.0,0.0,R_Post_vs_NR_Post,100.0
PAIP1,43.90639,,0.0,0.0,R_Post_vs_NR_Post,100.0
GGCX,43.88388,19.757935,0.0,0.0,R_Post_vs_NR_Post,100.0
ZFYVE1,43.809284,10.531052,0.0,0.0,R_Post_vs_NR_Post,100.0
MCUB,43.80573,,0.0,0.0,R_Post_vs_NR_Post,100.0
MLLT6,43.785816,0.6794882,0.0,0.0,R_Post_vs_NR_Post,100.0
SRI,43.78341,-2.7970285,0.0,0.0,R_Post_vs_NR_Post,100.0
NEO1,43.777008,15.350835,0.0,0.0,R_Post_vs_NR_Post,100.0
PHKA2,43.712845,16.555496,0.0,0.0,R_Post_vs_NR_Post,100.0
LXN,43.695835,,0.0,0.0,R_Post_vs_NR_Post,100.0
FAM76B,43.66877,5.242392,0.0,0.0,R_Post_vs_NR_Post,100.0
HSD17B12,43.62525,,0.0,0.0,R_Post_vs_NR_Post,100.0
L3MBTL2,43.61673,,0.0,0.0,R_Post_vs_NR_Post,100.0
LTBP2,43.545723,-1.1500245,0.0,0.0,R_Post_vs_NR_Post,100.0
SERPINB6,43.532192,2.360996,0.0,0.0,R_Post_vs_NR_Post,100.0
TMEM44,43.5003,3.7716217,0.0,0.0,R_Post_vs_NR_Post,100.0
WDR1,43.48014,,0.0,0.0,R_Post_vs_NR_Post,100.0
MAP4K4,43.47269,,0.0,0.0,R_Post_vs_NR_Post,100.0
MICALL2,43.46132,0.87640876,0.0,0.0,R_Post_vs_NR_Post,100.0
OSTM1,43.453297,0.30013114,0.0,0.0,R_Post_vs_NR_Post,100.0
ZNF587,43.44632,4.3532,0.0,0.0,R_Post_vs_NR_Post,100.0
LARS2,43.427917,0.98972565,0.0,0.0,R_Post_vs_NR_Post,100.0
U2AF2,43.402153,5.7295403,0.0,0.0,R_Post_vs_NR_Post,100.0
ATXN7L3,43.390583,,0.0,0.0,R_Post_vs_NR_Post,100.0
ITPRIPL2,43.32592,,0.0,0.0,R_Post_vs_NR_Post,100.0
RCN3,43.31625,,0.0,0.0,R_Post_vs_NR_Post,100.0
UACA,43.29873,,0.0,0.0,R_Post_vs_NR_Post,100.0
NOLC1,43.289097,18.987865,0.0,0.0,R_Post_vs_NR_Post,100.0
ALOX5,43.279045,-1.534404,0.0,0.0,R_Post_vs_NR_Post,100.0
PDS5A,43.27742,22.981703,0.0,0.0,R_Post_vs_NR_Post,100.0
CIB1,43.261658,17.858473,0.0,0.0,R_Post_vs_NR_Post,100.0
COA5,43.2569,0.6427671,0.0,0.0,R_Post_vs_NR_Post,100.0
PIAS4,43.251072,3.7694368,0.0,0.0,R_Post_vs_NR_Post,100.0
ALG1,43.195847,,0.0,0.0,R_Post_vs_NR_Post,100.0
MIIP,43.19495,,0.0,0.0,R_Post_vs_NR_Post,100.0
ASAP2,43.183678,5.858245,0.0,0.0,R_Post_vs_NR_Post,100.0
FCF1,43.1664,,0.0,0.0,R_Post_vs_NR_Post,100.0
MYO1E,43.14326,-2.0576127,0.0,0.0,R_Post_vs_NR_Post,100.0
TGFBR1,43.123447,-0.38053292,0.0,0.0,R_Post_vs_NR_Post,100.0
NFKBIB,43.11349,0.8399345,0.0,0.0,R_Post_vs_NR_Post,100.0
UNK,43.111065,-2.0177526,0.0,0.0,R_Post_vs_NR_Post,100.0
AFAP1L1,43.09547,3.6028192,0.0,0.0,R_Post_vs_NR_Post,100.0
PSMB7,43.079746,,0.0,0.0,R_Post_vs_NR_Post,100.0
ARMC1,43.064518,-2.305062,0.0,0.0,R_Post_vs_NR_Post,100.0
PDIA4,43.049362,,0.0,0.0,R_Post_vs_NR_Post,100.0
TMC4,43.010155,-1.7072539,0.0,0.0,R_Post_vs_NR_Post,100.0
COL12A1,42.99242,-1.1151692,0.0,0.0,R_Post_vs_NR_Post,100.0
UBE2W,42.974823,0.74232274,0.0,0.0,R_Post_vs_NR_Post,100.0
CNTROB,42.970734,,0.0,0.0,R_Post_vs_NR_Post,100.0
PJA1,42.929916,0.5753313,0.0,0.0,R_Post_vs_NR_Post,100.0
PARP6,42.928024,,0.0,0.0,R_Post_vs_NR_Post,100.0
TRAM1,42.914154,,0.0,0.0,R_Post_vs_NR_Post,100.0
CMTM3,42.910065,0.46780545,0.0,0.0,R_Post_vs_NR_Post,100.0
CRIP2,42.90867,1.9150703,0.0,0.0,R_Post_vs_NR_Post,100.0
TFIP11,42.906147,,0.0,0.0,R_Post_vs_NR_Post,100.0
PEMT,42.883904,18.368462,0.0,0.0,R_Post_vs_NR_Post,100.0
SLC25A22,42.880486,,0.0,0.0,R_Post_vs_NR_Post,100.0
TCN1,42.86778,-0.3385712,0.0,0.0,R_Post_vs_NR_Post,100.0
SUSD6,42.856636,1.9451864,0.0,0.0,R_Post_vs_NR_Post,100.0
SENP5,42.84139,21.697878,0.0,0.0,R_Post_vs_NR_Post,100.0
THOC5,42.799294,,0.0,0.0,R_Post_vs_NR_Post,100.0
EXOSC8,42.79142,,0.0,0.0,R_Post_vs_NR_Post,100.0
MGAT1,42.791344,,0.0,0.0,R_Post_vs_NR_Post,100.0
ANXA6,42.772713,2.1873972,0.0,0.0,R_Post_vs_NR_Post,100.0
LIN37,42.75989,6.4981484,0.0,0.0,R_Post_vs_NR_Post,100.0
ATG16L1,42.752556,-0.46474293,0.0,0.0,R_Post_vs_NR_Post,100.0
TCP1,42.74272,8.558672,0.0,0.0,R_Post_vs_NR_Post,100.0
OSGEP,42.735703,,0.0,0.0,R_Post_vs_NR_Post,100.0
THOP1,42.728725,0.0026702161,0.0,0.0,R_Post_vs_NR_Post,100.0
ENGASE,42.710766,-1.7691497,0.0,0.0,R_Post_vs_NR_Post,100.0
GPR108,42.707764,,0.0,0.0,R_Post_vs_NR_Post,100.0
CC2D1B,42.706543,3.7375584,0.0,0.0,R_Post_vs_NR_Post,100.0
ARF3,42.679314,,0.0,0.0,R_Post_vs_NR_Post,100.0
CWC25,42.655293,-1.960837,0.0,0.0,R_Post_vs_NR_Post,100.0
PREX1,42.64385,,0.0,0.0,R_Post_vs_NR_Post,100.0
PRKAR1B,42.63196,4.1220865,0.0,0.0,R_Post_vs_NR_Post,100.0
LRRC45,42.624817,18.129318,0.0,0.0,R_Post_vs_NR_Post,100.0
MTCH2,42.621548,24.163872,0.0,0.0,R_Post_vs_NR_Post,100.0
DAP,42.613407,,0.0,0.0,R_Post_vs_NR_Post,100.0
SLIRP,42.59512,-1.5606883,0.0,0.0,R_Post_vs_NR_Post,100.0
SMG9,42.552757,22.27728,0.0,0.0,R_Post_vs_NR_Post,100.0
NDEL1,42.539726,,0.0,0.0,R_Post_vs_NR_Post,100.0
WDR59,42.515495,,0.0,0.0,R_Post_vs_NR_Post,100.0
GUSB,42.478638,0.12658288,0.0,0.0,R_Post_vs_NR_Post,100.0
GPN1,42.472275,,0.0,0.0,R_Post_vs_NR_Post,100.0
KIAA0355,42.44925,1.9715228,0.0,0.0,R_Post_vs_NR_Post,100.0
CHMP4B,42.44214,1.1101002,0.0,0.0,R_Post_vs_NR_Post,100.0
YIPF6,42.41405,17.010523,0.0,0.0,R_Post_vs_NR_Post,100.0
DLG3,42.400444,,0.0,0.0,R_Post_vs_NR_Post,100.0
ARRB1,42.399757,-1.5550777,0.0,0.0,R_Post_vs_NR_Post,100.0
TMEM184B,42.369568,1.309393,0.0,0.0,R_Post_vs_NR_Post,100.0
PSMA5,42.338383,17.981354,0.0,0.0,R_Post_vs_NR_Post,100.0
OGFOD1,42.330433,,0.0,0.0,R_Post_vs_NR_Post,100.0
NIP7,42.313732,-2.8314013,0.0,0.0,R_Post_vs_NR_Post,100.0
UBQLN1,42.309414,,0.0,0.0,R_Post_vs_NR_Post,100.0
UXS1,42.28677,,0.0,0.0,R_Post_vs_NR_Post,100.0
TJP3,42.275764,,0.0,0.0,R_Post_vs_NR_Post,100.0
ILVBL,42.268864,-1.2300473,0.0,0.0,R_Post_vs_NR_Post,100.0
INPP5D,42.26067,,0.0,0.0,R_Post_vs_NR_Post,100.0
ZNF207,42.23833,,0.0,0.0,R_Post_vs_NR_Post,100.0
XRCC5,42.23619,,0.0,0.0,R_Post_vs_NR_Post,100.0
SUPT7L,42.229942,5.211313,0.0,0.0,R_Post_vs_NR_Post,100.0
MED12,42.190044,-2.1784043,0.0,0.0,R_Post_vs_NR_Post,100.0
VCL,42.178158,2.8604605,0.0,0.0,R_Post_vs_NR_Post,100.0
CP,42.155457,,0.0,0.0,R_Post_vs_NR_Post,100.0
SMIM22,42.151867,,0.0,0.0,R_Post_vs_NR_Post,100.0
PICK1,42.145885,,0.0,0.0,R_Post_vs_NR_Post,100.0
ATXN1L,42.14122,,0.0,0.0,R_Post_vs_NR_Post,100.0
AKAP13,42.13763,-0.94282055,0.0,0.0,R_Post_vs_NR_Post,100.0
TOP2B,42.127827,-2.7815452,0.0,0.0,R_Post_vs_NR_Post,100.0
NIPA2,42.124214,,0.0,0.0,R_Post_vs_NR_Post,100.0
CALM2,42.099068,5.492977,0.0,0.0,R_Post_vs_NR_Post,100.0
DCAF8,42.08833,-0.6029682,0.0,0.0,R_Post_vs_NR_Post,100.0
TMEM176B,42.086533,-0.35976717,0.0,0.0,R_Post_vs_NR_Post,100.0
CBX5,42.04121,-0.66002274,0.0,0.0,R_Post_vs_NR_Post,100.0
TSPAN9,42.032436,,0.0,0.0,R_Post_vs_NR_Post,100.0
SNX13,42.029648,,0.0,0.0,R_Post_vs_NR_Post,100.0
MUC16,42.029247,21.85218,0.0,0.0,R_Post_vs_NR_Post,100.0
MAN2B2,42.01352,0.7636323,0.0,0.0,R_Post_vs_NR_Post,100.0
LAIR1,41.997414,,0.0,0.0,R_Post_vs_NR_Post,100.0
ERLIN2,41.990765,,0.0,0.0,R_Post_vs_NR_Post,100.0
RHBDF2,41.97733,1.8523854,0.0,0.0,R_Post_vs_NR_Post,100.0
MXRA8,41.97026,3.1940851,0.0,0.0,R_Post_vs_NR_Post,100.0
PRKCSH,41.962997,20.633974,0.0,0.0,R_Post_vs_NR_Post,100.0
RBM23,41.94735,0.0015748024,0.0,0.0,R_Post_vs_NR_Post,100.0
BST2,41.938404,1.8923421,0.0,0.0,R_Post_vs_NR_Post,100.0
ESYT2,41.92736,,0.0,0.0,R_Post_vs_NR_Post,100.0
CCT4,41.927094,-0.66991705,0.0,0.0,R_Post_vs_NR_Post,100.0
ABHD2,41.91815,-0.07922913,0.0,0.0,R_Post_vs_NR_Post,100.0
AKAP8,41.91475,,0.0,0.0,R_Post_vs_NR_Post,100.0
CDC27,41.875214,0.370301,0.0,0.0,R_Post_vs_NR_Post,100.0
R3HCC1,41.850567,,0.0,0.0,R_Post_vs_NR_Post,100.0
LZTR1,41.828342,-0.029107666,0.0,0.0,R_Post_vs_NR_Post,100.0
GNL1,41.825573,,0.0,0.0,R_Post_vs_NR_Post,100.0
CDK5RAP2,41.78275,,0.0,0.0,R_Post_vs_NR_Post,100.0
PDIA3,41.77551,,0.0,0.0,R_Post_vs_NR_Post,100.0
TRIP13,41.761806,,0.0,0.0,R_Post_vs_NR_Post,100.0
DPF2,41.729572,,0.0,0.0,R_Post_vs_NR_Post,100.0
EMC10,41.719025,-1.3601061,0.0,0.0,R_Post_vs_NR_Post,100.0
SLC22A18,41.682106,0.25738978,0.0,0.0,R_Post_vs_NR_Post,100.0
HIBADH,41.659195,-0.17527576,0.0,0.0,R_Post_vs_NR_Post,100.0
VAT1,41.649124,,0.0,0.0,R_Post_vs_NR_Post,100.0
PDZK1IP1,41.635483,,0.0,0.0,R_Post_vs_NR_Post,100.0
TCF20,41.615856,0.35154292,0.0,0.0,R_Post_vs_NR_Post,100.0
LCP2,41.578693,0.31039208,0.0,0.0,R_Post_vs_NR_Post,100.0
MCCC1,41.54464,-2.659071,0.0,0.0,R_Post_vs_NR_Post,100.0
TINAGL1,41.54053,,0.0,0.0,R_Post_vs_NR_Post,100.0
NCAPH2,41.525265,-2.4605649,0.0,0.0,R_Post_vs_NR_Post,100.0
KIAA1671,41.51766,,0.0,0.0,R_Post_vs_NR_Post,100.0
BPNT1,41.510323,,0.0,0.0,R_Post_vs_NR_Post,100.0
CD164,41.510113,,0.0,0.0,R_Post_vs_NR_Post,100.0
UGP2,41.501762,,0.0,0.0,R_Post_vs_NR_Post,100.0
MZB1,41.495914,21.49003,0.0,0.0,R_Post_vs_NR_Post,100.0
IFITM2,41.493183,,0.0,0.0,R_Post_vs_NR_Post,100.0
COMMD3,41.482098,,0.0,0.0,R_Post_vs_NR_Post,100.0
RAB4B,41.474247,,0.0,0.0,R_Post_vs_NR_Post,100.0
PRPSAP1,41.470215,,0.0,0.0,R_Post_vs_NR_Post,100.0
HPS1,41.452347,-0.0013287986,0.0,0.0,R_Post_vs_NR_Post,100.0
PHF21A,41.43968,-0.13013075,0.0,0.0,R_Post_vs_NR_Post,100.0
NUP93,41.43261,-1.2172327,0.0,0.0,R_Post_vs_NR_Post,100.0
ADAT1,41.430622,,0.0,0.0,R_Post_vs_NR_Post,100.0
TSC2,41.42403,,0.0,0.0,R_Post_vs_NR_Post,100.0
MLXIP,41.416824,,0.0,0.0,R_Post_vs_NR_Post,100.0
GON4L,41.398575,0.9198725,0.0,0.0,R_Post_vs_NR_Post,100.0
CERCAM,41.364048,,0.0,0.0,R_Post_vs_NR_Post,100.0
MED6,41.35027,-1.9406358,0.0,0.0,R_Post_vs_NR_Post,100.0
MYO19,41.346375,15.513574,0.0,0.0,R_Post_vs_NR_Post,100.0
ZNF598,41.34125,,0.0,0.0,R_Post_vs_NR_Post,100.0
CSNK2B,41.336323,20.867926,0.0,0.0,R_Post_vs_NR_Post,100.0
INCENP,41.325584,0.7282278,0.0,0.0,R_Post_vs_NR_Post,100.0
LARP1,41.30567,-0.64426106,0.0,0.0,R_Post_vs_NR_Post,100.0
NDUFA13,41.3055,,0.0,0.0,R_Post_vs_NR_Post,100.0
CTPS1,41.30533,0.5717729,0.0,0.0,R_Post_vs_NR_Post,100.0
RNF214,41.29814,0.39217344,0.0,0.0,R_Post_vs_NR_Post,100.0
EPS8L1,41.278576,,0.0,0.0,R_Post_vs_NR_Post,100.0
URM1,41.243454,,0.0,0.0,R_Post_vs_NR_Post,100.0
CDH11,41.241104,,0.0,0.0,R_Post_vs_NR_Post,100.0
PLK1,41.239655,,0.0,0.0,R_Post_vs_NR_Post,100.0
MPHOSPH10,41.23709,,0.0,0.0,R_Post_vs_NR_Post,100.0
ATG2A,41.2241,20.45424,0.0,0.0,R_Post_vs_NR_Post,100.0
CPSF3,41.21531,,0.0,0.0,R_Post_vs_NR_Post,100.0
SHTN1,41.214775,,0.0,0.0,R_Post_vs_NR_Post,100.0
CAPN15,41.214085,,0.0,0.0,R_Post_vs_NR_Post,100.0
HTRA3,41.208584,-4.8437953,0.0,0.0,R_Post_vs_NR_Post,100.0
PPRC1,41.20008,-0.25165674,0.0,0.0,R_Post_vs_NR_Post,100.0
USP19,41.195686,1.7114096,0.0,0.0,R_Post_vs_NR_Post,100.0
CORO7,41.19171,,0.0,0.0,R_Post_vs_NR_Post,100.0
ELK1,41.189552,,0.0,0.0,R_Post_vs_NR_Post,100.0
PELP1,41.18317,,0.0,0.0,R_Post_vs_NR_Post,100.0
PHF12,41.1727,-3.2121317,0.0,0.0,R_Post_vs_NR_Post,100.0
ERI3,41.166584,,0.0,0.0,R_Post_vs_NR_Post,100.0
PSD4,41.165016,-0.9671215,0.0,0.0,R_Post_vs_NR_Post,100.0
FAH,41.11845,-0.10211282,0.0,0.0,R_Post_vs_NR_Post,100.0
IQCE,41.112087,0.3673683,0.0,0.0,R_Post_vs_NR_Post,100.0
VCP,41.075474,,0.0,0.0,R_Post_vs_NR_Post,100.0
SYK,41.07385,-1.6045036,0.0,0.0,R_Post_vs_NR_Post,100.0
SLC36A1,41.06019,,0.0,0.0,R_Post_vs_NR_Post,100.0
FLNB,41.056995,,0.0,0.0,R_Post_vs_NR_Post,100.0
TRPT1,41.04324,0.729559,0.0,0.0,R_Post_vs_NR_Post,100.0
TECPR1,41.04255,0.7348135,0.0,0.0,R_Post_vs_NR_Post,100.0
TM9SF4,41.035805,17.047405,0.0,0.0,R_Post_vs_NR_Post,100.0
ARHGAP4,41.03315,-0.31337258,0.0,0.0,R_Post_vs_NR_Post,100.0
CUEDC2,41.013966,-0.9759852,0.0,0.0,R_Post_vs_NR_Post,100.0
MTA3,41.013775,-1.9619806,0.0,0.0,R_Post_vs_NR_Post,100.0
CALR,41.00651,-0.88692427,0.0,0.0,R_Post_vs_NR_Post,100.0
GIGYF1,40.999596,0.7420607,0.0,0.0,R_Post_vs_NR_Post,100.0
ADGRG6,40.9789,-4.3892145,0.0,0.0,R_Post_vs_NR_Post,100.0
UBXN7,40.976494,,0.0,0.0,R_Post_vs_NR_Post,100.0
PATL1,40.954575,,0.0,0.0,R_Post_vs_NR_Post,100.0
SNX3,40.93304,-0.025231259,0.0,0.0,R_Post_vs_NR_Post,100.0
EXT2,40.92878,,0.0,0.0,R_Post_vs_NR_Post,100.0
CMTR1,40.912956,-4.2978187,0.0,0.0,R_Post_vs_NR_Post,100.0
ACLY,40.9112,22.26686,0.0,0.0,R_Post_vs_NR_Post,100.0
TRIM14,40.89047,-1.3916818,0.0,0.0,R_Post_vs_NR_Post,100.0
VDR,40.871223,-4.570379,0.0,0.0,R_Post_vs_NR_Post,100.0
DGLUCY,40.860027,-2.0899081,0.0,0.0,R_Post_vs_NR_Post,100.0
GAA,40.84495,,0.0,0.0,R_Post_vs_NR_Post,100.0
ABHD16A,40.842545,-0.39721668,0.0,0.0,R_Post_vs_NR_Post,100.0
PSMB3,40.83404,,0.0,0.0,R_Post_vs_NR_Post,100.0
CCDC130,40.82049,-0.41425106,0.0,0.0,R_Post_vs_NR_Post,100.0
TAF13,40.819,2.0746553,0.0,0.0,R_Post_vs_NR_Post,100.0
RAB11FIP5,40.803772,,0.0,0.0,R_Post_vs_NR_Post,100.0
PMM1,40.796837,-3.6875362,0.0,0.0,R_Post_vs_NR_Post,100.0
SF3B6,40.78776,-0.78560096,0.0,0.0,R_Post_vs_NR_Post,100.0
PPP1R26,40.786556,-0.15993129,0.0,0.0,R_Post_vs_NR_Post,100.0
CCT8,40.784378,0.38684085,0.0,0.0,R_Post_vs_NR_Post,100.0
EIF3H,40.776257,-2.562297,0.0,0.0,R_Post_vs_NR_Post,100.0
MPZL1,40.77056,-2.3215096,0.0,0.0,R_Post_vs_NR_Post,100.0
EDC4,40.75283,,0.0,0.0,R_Post_vs_NR_Post,100.0
UGCG,40.74618,-0.52368027,0.0,0.0,R_Post_vs_NR_Post,100.0
BABAM2,40.731926,-1.8337299,0.0,0.0,R_Post_vs_NR_Post,100.0
SEC24A,40.68486,-0.45598912,0.0,0.0,R_Post_vs_NR_Post,100.0
MAPK14,40.676662,,0.0,0.0,R_Post_vs_NR_Post,100.0
POLR3E,40.67439,,0.0,0.0,R_Post_vs_NR_Post,100.0
KLF2,40.655167,-1.4854902,0.0,0.0,R_Post_vs_NR_Post,100.0
HSF4,40.630592,-1.4735774,0.0,0.0,R_Post_vs_NR_Post,100.0
UROS,40.62897,,0.0,0.0,R_Post_vs_NR_Post,100.0
IGHG3,40.616512,1.4122355,0.0,0.0,R_Post_vs_NR_Post,100.0
KCTD15,40.59253,-3.5419884,0.0,0.0,R_Post_vs_NR_Post,100.0
UFD1,40.57617,,0.0,0.0,R_Post_vs_NR_Post,100.0
GSTO1,40.57407,-0.70639926,0.0,0.0,R_Post_vs_NR_Post,100.0
ITGB5,40.56232,,0.0,0.0,R_Post_vs_NR_Post,100.0
GNG10,40.545162,5.2897058,0.0,0.0,R_Post_vs_NR_Post,100.0
WIPF2,40.53618,0.23446764,0.0,0.0,R_Post_vs_NR_Post,100.0
HDAC3,40.513767,-1.8552046,0.0,0.0,R_Post_vs_NR_Post,100.0
ADGRA2,40.500313,,0.0,0.0,R_Post_vs_NR_Post,100.0
COL11A1,40.496857,,0.0,0.0,R_Post_vs_NR_Post,100.0
CRELD1,40.48795,-4.8349996,0.0,0.0,R_Post_vs_NR_Post,100.0
FNDC3B,40.484303,-3.1132553,0.0,0.0,R_Post_vs_NR_Post,100.0
SIPA1L3,40.474842,,0.0,0.0,R_Post_vs_NR_Post,100.0
TRAPPC6A,40.471592,,0.0,0.0,R_Post_vs_NR_Post,100.0
RARRES1,40.435688,,0.0,0.0,R_Post_vs_NR_Post,100.0
